months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,vehicle_id,location_id,zip_id,policy_id
199,41,657045,1995-12-04,OH,250/500,1000,895.83,0,452597,Female,Associate,Sales,Paintball,Husband,0,0,2015-02-11,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,Nc,Arlington,2324 Texas Ridge,10,1,No,1,2,No,30100,3010,0,27090,Chevrolet,Malibu,1999,0,Chevrolet*Malibu*1999,Arlington_Nc,452597,657045
215,37,761189,2002-12-28,IN,100/300,500,1632.93,0,614417,Female,College,Transport-Moving,Golf,Not-In-Family,0,-42900,2015-02-23,Multi-Vehicle Collision,Rear Collision,Minor Damage,Fire,Sc,Riverwood,7923 Elm Ave,7,3,No,2,0,Yes,57120,9520,4760,42840,Mercedes,C300,2002,0,Mercedes*C300*2002,Riverwood_Sc,614417,761189
192,40,175177,2004-04-15,IL,100/300,1000,1405.99,0,472895,Female,Associate,Sales,Yachting,Wife,0,0,2015-03-01,Multi-Vehicle Collision,Side Collision,Minor Damage,Ambulance,Va,Springfield,4755 Best Lane,18,3,Yes,1,0,Yes,42930,9540,4770,28620,Bmw,X6,2005,0,Bmw*X6*2005,Springfield_Va,472895,175177
120,35,116700,2001-02-02,OH,100/300,1000,1425.54,0,475847,Female,High School,Transport-Moving,Bungie-Jumping,Other-Relative,78300,0,2015-01-15,Multi-Vehicle Collision,Front Collision,Total Loss,Ambulance,Sc,Riverwood,5053 Tree Drive,22,3,No,2,0,No,51210,11380,5690,34140,Ford,Fusion,2010,0,Ford*Fusion*2010,Riverwood_Sc,475847,116700
270,45,166264,2010-01-12,OH,500/1000,1000,1038.09,0,476978,Female,College,Handlers-Cleaners,Golf,Husband,0,-19700,2015-01-14,Multi-Vehicle Collision,Front Collision,Minor Damage,Fire,Ny,Springfield,2078 3rd Ave,18,3,No,1,1,Yes,89400,14900,7450,67050,Suburu,Legacy,1998,0,Suburu*Legacy*1998,Springfield_Ny,476978,166264
319,47,527945,1992-04-14,IN,250/500,500,1307.11,0,600648,Male,College,Transport-Moving,Dancing,Not-In-Family,0,0,2015-02-17,Multi-Vehicle Collision,Front Collision,Total Loss,Police,Wv,Northbrook,2804 Best St,22,3,No,0,2,?,59730,10860,10860,38010,Audi,A3,2005,0,Audi*A3*2005,Northbrook_Wv,600648,527945
194,39,627540,2010-05-21,OH,500/1000,1000,1489.24,6000000,608335,Female,Jd,Other-Service,Kayaking,Wife,0,-45000,2015-01-24,Vehicle Theft,?,Minor Damage,Nan,Sc,Springfield,7877 Sky Lane,15,1,Yes,2,2,Yes,8060,1240,1240,5580,Saab,95,2004,0,Saab*95*2004,Springfield_Sc,608335,627540
227,38,279422,2013-10-27,OH,500/1000,500,976.67,0,471600,Female,Phd,Handlers-Cleaners,Polo,Unmarried,0,0,2015-01-21,Single Vehicle Collision,Rear Collision,Major Damage,Fire,Sc,Northbrook,6530 Weaver Ave,16,1,?,1,2,?,72200,14440,7220,50540,Bmw,M5,2013,1,Bmw*M5*2013,Northbrook_Sc,471600,279422
137,31,484200,1994-10-12,OH,250/500,2000,1340.43,0,441175,Male,High School,Exec-Managerial,Paintball,Husband,52700,-40600,2015-02-19,Multi-Vehicle Collision,Side Collision,Minor Damage,Ambulance,Nc,Arlington,3087 Oak Hwy,6,3,No,1,2,No,50800,10160,10160,30480,Accura,Mdx,2005,0,Accura*Mdx*2005,Arlington_Nc,441175,484200
244,40,645258,1997-07-04,OH,500/1000,2000,1267.81,5000000,603123,Female,Masters,Exec-Managerial,Video-Games,Wife,0,0,2015-01-03,Vehicle Theft,?,Trivial Damage,Nan,Nc,Northbrook,7098 Lincoln Hwy,10,1,?,2,1,?,6600,660,1320,4620,Accura,Tl,2005,0,Accura*Tl*2005,Northbrook_Nc,603123,645258
78,29,694662,2011-02-15,IL,250/500,1000,1234.2,6000000,457767,Male,Masters,Other-Service,Bungie-Jumping,Other-Relative,0,0,2015-01-29,Vehicle Theft,?,Minor Damage,Police,Ny,Northbrook,5124 Maple St,3,1,Yes,2,2,No,7500,750,1500,5250,Nissan,Maxima,2002,0,Nissan*Maxima*2002,Northbrook_Ny,457767,694662
200,35,960680,1994-08-21,IN,250/500,2000,1318.06,0,618498,Male,High School,Exec-Managerial,Video-Games,Wife,57300,-80600,2015-01-19,Vehicle Theft,?,Trivial Damage,Nan,Va,Hillsdale,2333 Maple Lane,13,1,No,0,3,Yes,6490,1180,1180,4130,Volkswagen,Jetta,2002,0,Volkswagen*Jetta*2002,Hillsdale_Va,618498,960680
284,48,498140,1997-05-15,IN,500/1000,2000,769.95,0,605486,Male,Masters,Prof-Specialty,Movies,Not-In-Family,0,-44200,2015-01-19,Multi-Vehicle Collision,Side Collision,Major Damage,Ambulance,Ny,Hillsdale,1012 5th Lane,16,2,?,2,3,No,60940,5540,11080,44320,Audi,A3,2013,1,Audi*A3*2013,Hillsdale_Ny,605486,498140
275,41,498875,1996-10-26,OH,100/300,2000,1514.72,0,617970,Male,High School,Transport-Moving,Board-Games,Own-Child,35700,0,2015-02-02,Multi-Vehicle Collision,Front Collision,Major Damage,Fire,Ny,Northbrook,7477 MLK Drive,13,3,Yes,0,1,?,58300,5830,11660,40810,Suburu,Legacy,2007,0,Suburu*Legacy*2007,Northbrook_Ny,617970,498875
153,34,798177,2006-03-04,IL,500/1000,1000,873.64,4000000,432934,Female,Associate,Priv-House-Serv,Yachting,Husband,800,0,2015-01-30,Multi-Vehicle Collision,Front Collision,Minor Damage,Other,Sc,Columbus,9489 3rd St,9,3,No,2,1,?,68400,11400,11400,45600,Ford,F150,2007,0,Ford*F150*2007,Columbus_Sc,432934,798177
134,32,614763,1991-01-02,IL,500/1000,500,1612.43,0,456762,Female,Md,Other-Service,Yachting,Own-Child,36400,0,2015-01-08,Single Vehicle Collision,Side Collision,Total Loss,Fire,Va,Springfield,2087 Apache Ave,2,1,?,2,1,Yes,64240,11680,11680,40880,Bmw,3 Series,2015,0,Bmw*3 Series*2015,Springfield_Va,456762,614763
31,36,679370,1999-08-15,IL,500/1000,2000,1318.24,9000000,601748,Female,College,Prof-Specialty,Kayaking,Not-In-Family,0,-78600,2015-01-30,Parked Car,?,Trivial Damage,Nan,Wv,Arlington,5540 Sky St,9,1,No,0,1,Yes,4700,940,470,3290,Dodge,Neon,2002,0,Dodge*Neon*2002,Arlington_Wv,601748,679370
41,25,958857,1992-01-15,IN,100/300,1000,1226.83,0,607763,Female,College,Exec-Managerial,Exercise,Not-In-Family,0,-56100,2015-01-07,Multi-Vehicle Collision,Side Collision,Major Damage,Other,Sc,Columbus,7238 2nd St,12,3,Yes,2,0,?,45120,0,5640,39480,Accura,Mdx,2011,1,Accura*Mdx*2011,Columbus_Sc,607763,958857
127,29,686816,1999-12-07,OH,250/500,2000,1326.44,5000000,436973,Female,High School,Sales,Board-Games,Own-Child,0,0,2015-02-24,Multi-Vehicle Collision,Front Collision,Total Loss,Fire,Sc,Arlington,8442 Britain Hwy,12,2,Yes,1,1,?,66950,10300,10300,46350,Saab,93,1995,0,Saab*93*1995,Arlington_Sc,436973,686816
61,23,127754,1993-06-06,IL,250/500,2000,1136.83,4000000,471300,Female,Associate,Tech-Support,Exercise,Own-Child,0,-62400,2015-02-02,Single Vehicle Collision,Side Collision,Major Damage,Police,Ny,Columbus,1331 Britain Hwy,14,1,No,0,3,?,98340,8940,17880,71520,Honda,Accord,2004,1,Honda*Accord*2004,Columbus_Ny,471300,127754
207,42,918629,2000-10-03,IL,250/500,2000,1322.78,0,453277,Male,Phd,Farming-Fishing,Yachting,Own-Child,55200,0,2015-02-28,Parked Car,?,Trivial Damage,Nan,Wv,Springfield,5260 Francis Drive,9,1,No,0,1,No,5900,590,590,4720,Bmw,X5,2007,0,Bmw*X5*2007,Springfield_Wv,453277,918629
219,43,731450,2010-12-29,IN,100/300,1000,1483.25,0,465100,Female,Md,Exec-Managerial,Exercise,Not-In-Family,90700,-20800,2015-02-09,Multi-Vehicle Collision,Front Collision,Major Damage,Ambulance,Nc,Riverwood,1135 Solo Lane,3,3,No,1,1,?,70680,5890,11780,53010,Ford,Fusion,2009,0,Ford*Fusion*2009,Riverwood_Nc,465100,731450
271,42,307447,1990-03-17,IL,100/300,500,1515.3,0,603248,Female,High School,Machine-Op-Inspct,Hiking,Not-In-Family,0,0,2015-01-19,Multi-Vehicle Collision,Rear Collision,Total Loss,Ambulance,Sc,Northbend,9737 Solo Hwy,21,3,No,1,0,No,93720,17040,8520,68160,Mercedes,Ml350,2005,0,Mercedes*Ml350*2005,Northbend_Sc,603248,307447
80,25,992145,2012-03-01,IL,100/300,2000,1075.18,5000000,601112,Female,Phd,Armed-Forces,Exercise,Husband,67700,-58400,2015-02-21,Vehicle Theft,?,Minor Damage,Nan,Oh,Northbrook,3289 Britain Drive,5,1,No,2,0,Yes,6930,1260,630,5040,Toyota,Highlander,2001,0,Toyota*Highlander*2001,Northbrook_Oh,601112,992145
325,47,900628,2006-02-05,IN,500/1000,1000,1690.27,0,438830,Female,Associate,Protective-Serv,Hiking,Not-In-Family,61500,0,2015-01-14,Single Vehicle Collision,Side Collision,Major Damage,Fire,Va,Springfield,6550 Andromedia St,11,1,Yes,0,3,No,72930,6630,6630,59670,Dodge,Ram,2006,1,Dodge*Ram*2006,Springfield_Va,438830,900628
29,25,235220,2014-11-01,IL,250/500,2000,1352.83,0,464959,Male,Masters,Farming-Fishing,Skydiving,Own-Child,0,-71700,2015-01-22,Multi-Vehicle Collision,Rear Collision,Minor Damage,Other,Sc,Hillsdale,1679 2nd Hwy,4,4,Yes,1,2,Yes,64890,7210,7210,50470,Nissan,Pathfinder,2013,1,Nissan*Pathfinder*2013,Hillsdale_Sc,464959,235220
295,48,740019,2009-06-17,OH,250/500,1000,1148.73,0,439787,Female,College,Machine-Op-Inspct,Kayaking,Wife,0,0,2015-02-22,Parked Car,?,Trivial Damage,Nan,Wv,Columbus,3998 Flute St,6,1,?,1,2,Yes,5400,900,900,3600,Saab,95,1999,0,Saab*95*1999,Columbus_Wv,439787,740019
239,42,246882,1999-09-20,IL,100/300,1000,969.5,0,464839,Male,College,Exec-Managerial,Reading,Not-In-Family,0,0,2015-01-26,Vehicle Theft,?,Trivial Damage,Nan,Nc,Northbrook,2430 MLK Ave,10,1,No,0,0,?,5600,700,700,4200,Audi,A3,2007,0,Audi*A3*2007,Northbrook_Nc,464839,246882
269,41,797613,1990-10-19,IN,100/300,500,1463.82,0,448984,Female,College,Protective-Serv,Yachting,Not-In-Family,0,-72300,2015-01-24,Single Vehicle Collision,Rear Collision,Minor Damage,Police,Sc,Northbend,7717 Britain Hwy,23,1,Yes,0,0,?,79300,15860,15860,47580,Saab,92X,2007,0,Saab*92X*2007,Northbend_Sc,448984,797613
80,27,193442,1996-08-05,IL,100/300,1000,1474.17,0,440327,Female,College,Tech-Support,Exercise,Unmarried,0,0,2015-02-19,Single Vehicle Collision,Side Collision,Major Damage,Police,Wv,Northbend,7773 Tree Hwy,13,1,Yes,1,0,Yes,52800,10560,5280,36960,Saab,95,2004,0,Saab*95*2004,Northbend_Wv,440327,193442
279,41,389238,2001-06-06,IL,250/500,500,1497.35,0,460742,Female,Jd,Prof-Specialty,Bungie-Jumping,Husband,37300,-31700,2015-01-29,Multi-Vehicle Collision,Front Collision,Minor Damage,Fire,Nc,Northbrook,2199 Texas Drive,16,3,?,2,3,No,28800,0,3600,25200,Ford,Fusion,2013,0,Ford*Fusion*2013,Northbrook_Nc,460742,389238
165,33,760179,2007-03-25,OH,100/300,1000,1427.14,0,446895,Female,Associate,Tech-Support,Kayaking,Other-Relative,35300,-58100,2015-02-15,Parked Car,?,Minor Damage,Police,Wv,Northbend,1028 Sky Lane,3,1,No,1,1,No,2970,330,330,2310,Toyota,Highlander,2008,0,Toyota*Highlander*2008,Northbend_Wv,446895,760179
350,54,939905,2013-10-31,OH,500/1000,500,1495.1,0,609374,Male,College,Other-Service,Basketball,Wife,50500,0,2015-02-12,Multi-Vehicle Collision,Side Collision,Total Loss,Police,Sc,Northbend,4154 Lincoln Hwy,15,3,No,0,0,?,93480,15580,7790,70110,Chevrolet,Malibu,2014,0,Chevrolet*Malibu*2014,Northbend_Sc,609374,939905
295,49,872814,1992-06-13,IL,100/300,500,1141.62,0,451672,Male,College,Prof-Specialty,Kayaking,Husband,34300,-24300,2015-01-01,Vehicle Theft,?,Minor Damage,Nan,Wv,Columbus,8085 Andromedia St,4,1,Yes,1,3,Yes,4320,480,480,3360,Mercedes,E400,2002,0,Mercedes*E400*2002,Columbus_Wv,451672,872814
464,61,632627,1990-10-07,OH,500/1000,1000,1125.37,0,604450,Female,Associate,Prof-Specialty,Basketball,Husband,0,-56400,2015-01-13,Multi-Vehicle Collision,Rear Collision,Major Damage,Police,Va,Northbend,4793 4th Ridge,6,3,?,0,2,Yes,79800,6650,19950,53200,Saab,95,2000,1,Saab*95*2000,Northbend_Va,604450,632627
118,28,283414,1991-12-28,IN,500/1000,2000,1207.36,0,432896,Female,High School,Handlers-Cleaners,Camping,Own-Child,0,-57000,2015-03-01,Multi-Vehicle Collision,Front Collision,Major Damage,Ambulance,Wv,Columbus,7428 Sky Hwy,22,2,No,1,0,?,74200,7420,14840,51940,Volkswagen,Passat,1997,0,Volkswagen*Passat*1997,Columbus_Wv,432896,283414
298,47,163161,1998-11-11,IL,500/1000,2000,1338.5,0,618929,Female,Phd,Machine-Op-Inspct,Basketball,Other-Relative,28800,0,2015-02-02,Single Vehicle Collision,Front Collision,Major Damage,Fire,Ny,Northbrook,2306 5th Lane,1,1,?,0,0,?,70590,10860,10860,48870,Saab,93,2000,1,Saab*93*2000,Northbrook_Ny,618929,163161
87,31,853360,2009-06-26,IN,500/1000,1000,1074.07,0,451312,Female,Masters,Sales,Chess,Husband,0,-47500,2015-01-27,Multi-Vehicle Collision,Rear Collision,Major Damage,Fire,Ny,Springfield,3052 Weaver Ridge,16,3,No,0,3,Yes,60940,5540,11080,44320,Nissan,Ultima,2006,1,Nissan*Ultima*2006,Springfield_Ny,451312,853360
261,42,776860,2009-01-11,OH,250/500,500,1337.56,0,605141,Female,College,Prof-Specialty,Video-Games,Unmarried,0,0,2015-01-12,Single Vehicle Collision,Rear Collision,Minor Damage,Police,Sc,Riverwood,5211 Weaver Drive,18,1,?,1,2,Yes,74700,7470,14940,52290,Dodge,Ram,2010,0,Dodge*Ram*2010,Riverwood_Sc,605141,776860
453,60,149367,2003-03-18,IN,100/300,500,1298.91,6000000,459504,Male,Phd,Craft-Repair,Dancing,Unmarried,52600,-38800,2015-01-06,Single Vehicle Collision,Front Collision,Major Damage,Fire,Nc,Springfield,7253 MLK St,0,1,Yes,0,0,?,70000,14000,7000,49000,Ford,F150,2015,1,Ford*F150*2015,Springfield_Nc,459504,149367
210,41,395269,2012-11-02,IL,500/1000,500,1222.75,0,432781,Male,High School,Exec-Managerial,Polo,Other-Relative,0,-41000,2015-01-30,Multi-Vehicle Collision,Rear Collision,Total Loss,Other,Wv,Columbus,1454 5th Ridge,12,3,?,2,0,No,81070,14740,14740,51590,Bmw,X5,2001,0,Bmw*X5*2001,Columbus_Wv,432781,395269
168,32,981123,2000-05-04,IN,100/300,1000,1059.52,0,452748,Male,Md,Protective-Serv,Camping,Own-Child,0,-40600,2015-03-01,Multi-Vehicle Collision,Side Collision,Major Damage,Other,Va,Hillsdale,5622 Best Ridge,13,2,?,1,1,?,57720,14430,9620,33670,Saab,93,2007,0,Saab*93*2007,Hillsdale_Va,452748,981123
390,51,143626,1999-09-29,OH,250/500,2000,1124.38,0,618316,Male,Associate,Armed-Forces,Reading,Other-Relative,0,0,2015-02-24,Vehicle Theft,?,Minor Damage,Nan,Va,Northbrook,4574 Britain Hwy,9,1,Yes,1,1,Yes,7080,1180,1180,4720,Ford,F150,2001,0,Ford*F150*2001,Northbrook_Va,618316,143626
258,46,648397,1999-03-09,IN,100/300,1000,1110.37,10000000,455365,Male,Md,Machine-Op-Inspct,Hiking,Other-Relative,34400,-56800,2015-01-24,Multi-Vehicle Collision,Side Collision,Total Loss,Other,Ny,Riverwood,4539 Texas St,14,3,No,0,1,?,47700,4770,9540,33390,Accura,Mdx,1997,1,Accura*Mdx*1997,Riverwood_Ny,455365,648397
107,31,154982,1991-02-13,IL,500/1000,2000,1374.22,0,470603,Female,Phd,Machine-Op-Inspct,Bungie-Jumping,Other-Relative,62000,-63100,2015-02-26,Single Vehicle Collision,Rear Collision,Minor Damage,Police,Sc,Hillsdale,8118 Elm Ridge,16,1,No,0,3,No,51260,9320,9320,32620,Suburu,Legacy,2002,0,Suburu*Legacy*2002,Hillsdale_Sc,470603,154982
225,41,330591,1993-08-05,OH,500/1000,2000,1103.58,0,475292,Male,High School,Exec-Managerial,Exercise,Unmarried,41200,-36200,2015-01-19,Multi-Vehicle Collision,Side Collision,Major Damage,Police,Ny,Northbend,3814 Britain Drive,20,3,?,2,2,No,70400,6400,12800,51200,Toyota,Highlander,2011,1,Toyota*Highlander*2011,Northbend_Ny,475292,330591
164,38,319232,1997-10-31,IL,250/500,2000,1269.76,0,467743,Female,Phd,Transport-Moving,Yachting,Not-In-Family,44300,0,2015-01-17,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,Ny,Hillsdale,4614 MLK Ave,4,1,No,1,3,Yes,90000,18000,9000,63000,Ford,Fusion,2015,0,Ford*Fusion*2015,Hillsdale_Ny,467743,319232
245,39,531640,2001-04-21,OH,250/500,500,964.79,8000000,460675,Female,Associate,Adm-Clerical,Camping,Husband,58000,0,2015-02-20,Multi-Vehicle Collision,Rear Collision,Minor Damage,Police,Ny,Arlington,1628 Best Drive,7,3,?,0,1,?,72820,13240,6620,52960,Bmw,3 Series,2010,0,Bmw*3 Series*2010,Arlington_Ny,460675,531640
255,41,368050,2013-01-08,IL,500/1000,2000,1167.3,4000000,618123,Male,High School,Priv-House-Serv,Board-Games,Other-Relative,0,0,2015-02-22,Single Vehicle Collision,Side Collision,Minor Damage,Fire,Sc,Hillsdale,8381 Solo Hwy,22,1,No,2,0,?,69300,13860,13860,41580,Volkswagen,Passat,2000,0,Volkswagen*Passat*2000,Hillsdale_Sc,618123,368050
206,36,253791,2009-07-23,IL,500/1000,500,1625.45,4000000,607452,Female,Md,Other-Service,Video-Games,Other-Relative,0,-53700,2015-01-23,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,Ny,Northbrook,2100 MLK St,11,1,No,2,1,No,76560,12760,12760,51040,Ford,Fusion,2008,1,Ford*Fusion*2008,Northbrook_Ny,607452,253791
203,38,155724,1998-02-20,IL,250/500,500,1394.43,0,606352,Female,Masters,Other-Service,Skydiving,Not-In-Family,0,0,2015-01-31,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,Va,Columbus,5071 Flute Ridge,7,1,?,0,1,Yes,55440,0,6160,49280,Nissan,Maxima,1999,1,Nissan*Maxima*1999,Columbus_Va,606352,155724
22,25,824540,2008-03-13,OH,250/500,2000,1053.24,0,603527,Female,College,Prof-Specialty,Movies,Other-Relative,51100,0,2015-01-05,Multi-Vehicle Collision,Front Collision,Total Loss,Other,Nc,Arlington,7551 Britain Lane,0,4,Yes,1,0,No,77130,8570,17140,51420,Accura,Mdx,1995,0,Accura*Mdx*1995,Arlington_Nc,603527,824540
211,35,717392,1996-08-20,IL,100/300,500,1040.75,0,445601,Female,Jd,Prof-Specialty,Paintball,Not-In-Family,0,0,2015-02-03,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,Wv,Northbend,2275 Best Lane,1,1,Yes,1,1,?,42000,7000,7000,28000,Bmw,X5,2011,0,Bmw*X5*2011,Northbend_Wv,445601,717392
206,39,965768,2014-07-27,IN,250/500,1000,1302.4,6000000,603948,Male,Jd,Craft-Repair,Dancing,Unmarried,47200,-69700,2015-02-17,Multi-Vehicle Collision,Rear Collision,Total Loss,Ambulance,Ny,Hillsdale,1598 3rd Drive,12,3,No,2,3,Yes,36300,3300,9900,23100,Ford,Escape,2013,0,Ford*Escape*2013,Hillsdale_Ny,603948,965768
166,38,414779,1992-11-09,IL,100/300,2000,1588.55,0,435758,Male,Md,Protective-Serv,Video-Games,Unmarried,59600,-32100,2015-01-09,Single Vehicle Collision,Side Collision,Total Loss,Other,Wv,Columbus,7740 MLK St,8,1,No,0,0,?,40320,5760,5760,28800,Suburu,Impreza,2001,0,Suburu*Impreza*2001,Columbus_Wv,435758,414779
165,32,428230,2012-06-04,IN,500/1000,500,1399.26,0,611586,Female,High School,Tech-Support,Exercise,Own-Child,70500,0,2015-02-08,Parked Car,?,Minor Damage,Police,Pa,Northbrook,1240 Tree Lane,9,1,?,2,0,?,3960,330,660,2970,Bmw,M5,1998,0,Bmw*M5*1998,Northbrook_Pa,611586,428230
274,43,517240,2001-05-13,OH,100/300,2000,1352.31,0,465263,Male,College,Farming-Fishing,Basketball,Wife,40700,-47300,2015-02-06,Single Vehicle Collision,Front Collision,Major Damage,Fire,Ny,Northbend,8983 Francis Ridge,22,1,Yes,0,3,Yes,63840,10640,10640,42560,Bmw,X5,2006,1,Bmw*X5*2006,Northbend_Ny,465263,517240
81,28,469874,2011-09-17,IL,250/500,1000,1139.0,6000000,617858,Female,Masters,Sales,Sleeping,Husband,42400,0,2015-01-14,Multi-Vehicle Collision,Front Collision,Major Damage,Fire,Sc,Northbend,7756 Solo Drive,0,3,?,1,2,?,44730,4970,4970,34790,Saab,92X,2000,1,Saab*92X*2000,Northbend_Sc,617858,469874
280,45,718428,2011-07-15,IN,250/500,1000,1397.67,0,607889,Male,Jd,Machine-Op-Inspct,Camping,Wife,57900,0,2015-01-22,Multi-Vehicle Collision,Front Collision,Minor Damage,Other,Ny,Arlington,9034 Weaver Ridge,0,3,Yes,1,2,No,84720,14120,14120,56480,Ford,Escape,1999,0,Ford*Escape*1999,Arlington_Ny,607889,718428
194,39,620215,2005-07-27,IN,250/500,500,823.17,0,455689,Male,Masters,Adm-Clerical,Paintball,Own-Child,0,0,2015-02-23,Multi-Vehicle Collision,Front Collision,Major Damage,Other,Wv,Columbus,1126 Texas Hwy,3,3,?,2,2,No,61500,6150,12300,43050,Dodge,Ram,2012,0,Dodge*Ram*2012,Columbus_Wv,455689,620215
112,27,618659,2005-10-18,OH,100/300,500,965.13,0,450341,Female,Masters,Tech-Support,Exercise,Unmarried,60000,-54800,2015-02-22,Multi-Vehicle Collision,Front Collision,Major Damage,Ambulance,Nc,Arlington,2808 Elm St,21,3,?,0,1,?,51000,8500,8500,34000,Nissan,Pathfinder,2013,0,Nissan*Pathfinder*2013,Arlington_Nc,450341,618659
24,33,649082,1996-01-19,IL,500/1000,1000,1922.84,0,431277,Female,High School,Machine-Op-Inspct,Skydiving,Wife,0,-45200,2015-01-24,Single Vehicle Collision,Side Collision,Total Loss,Police,Wv,Northbend,5061 Francis Ave,0,1,?,2,1,No,46800,4680,9360,32760,Jeep,Wrangler,2002,0,Jeep*Wrangler*2002,Northbend_Wv,431277,649082
93,32,437573,2005-09-29,OH,250/500,2000,1624.82,0,454656,Male,Phd,Exec-Managerial,Basketball,Unmarried,65300,-65600,2015-02-09,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,Wv,Northbend,4965 MLK Drive,16,1,?,1,1,?,78120,17360,8680,52080,Bmw,3 Series,2006,0,Bmw*3 Series*2006,Northbend_Wv,454656,437573
171,34,964657,1997-02-18,IN,250/500,2000,1277.25,0,605169,Female,College,Exec-Managerial,Yachting,Other-Relative,84900,0,2015-01-19,Single Vehicle Collision,Rear Collision,Major Damage,Police,Ny,Springfield,8668 Flute St,14,1,No,1,2,?,69200,13840,6920,48440,Volkswagen,Passat,1996,1,Volkswagen*Passat*1996,Springfield_Ny,605169,964657
200,40,932502,2010-05-11,IL,100/300,1000,1439.34,0,444822,Female,High School,Sales,Exercise,Other-Relative,45300,-20400,2015-01-01,Vehicle Theft,?,Minor Damage,Police,Va,Riverwood,2577 Washington Drive,9,1,?,0,0,No,3690,410,410,2870,Ford,Escape,2015,0,Ford*Escape*2015,Riverwood_Va,444822,932502
120,28,434507,2009-02-06,IL,250/500,1000,1281.27,0,447442,Female,Phd,Tech-Support,Golf,Not-In-Family,68900,0,2015-01-07,Multi-Vehicle Collision,Rear Collision,Minor Damage,Fire,Sc,Springfield,7709 Rock Lane,9,3,No,0,3,?,65500,6550,6550,52400,Bmw,X5,2010,0,Bmw*X5*2010,Springfield_Sc,447442,434507
325,46,935277,2013-07-09,IL,500/1000,500,1348.83,0,474360,Female,High School,Prof-Specialty,Basketball,Wife,46300,-77500,2015-02-01,Multi-Vehicle Collision,Rear Collision,Minor Damage,Fire,Nc,Springfield,9358 Texas Ridge,21,3,?,1,2,Yes,76120,13840,6920,55360,Toyota,Camry,1999,0,Toyota*Camry*1999,Springfield_Nc,474360,935277
124,32,756054,1992-06-06,IL,250/500,1000,1198.15,0,447925,Female,Md,Other-Service,Hiking,Not-In-Family,0,-43200,2015-02-21,Multi-Vehicle Collision,Front Collision,Total Loss,Other,Va,Springfield,8080 Oak Lane,19,3,No,0,2,Yes,73560,12260,12260,49040,Bmw,X5,1995,0,Bmw*X5*1995,Springfield_Va,447925,756054
211,35,682387,1998-03-08,OH,100/300,2000,1221.22,0,451586,Male,Masters,Machine-Op-Inspct,Camping,Other-Relative,76000,0,2015-01-21,Single Vehicle Collision,Rear Collision,Total Loss,Police,Ny,Northbend,6408 Weaver Ridge,2,1,Yes,0,1,?,52030,9460,4730,37840,Mercedes,E400,2008,0,Mercedes*E400*2008,Northbend_Ny,451586,682387
287,41,456604,2004-03-29,IL,500/1000,2000,968.74,0,477519,Male,Masters,Transport-Moving,Video-Games,Wife,0,-49000,2015-01-19,Vehicle Theft,?,Trivial Damage,Nan,Sc,Northbrook,5532 Weaver Ridge,9,1,?,2,3,?,5170,470,940,3760,Suburu,Forrestor,2001,0,Suburu*Forrestor*2001,Northbrook_Sc,477519,456604
122,34,139872,2006-06-01,IN,250/500,1000,1220.71,0,603639,Male,Phd,Machine-Op-Inspct,Video-Games,Own-Child,58600,-28700,2015-02-27,Parked Car,?,Minor Damage,Nan,Sc,Northbend,9101 2nd Hwy,5,1,?,2,1,Yes,8190,1890,1260,5040,Chevrolet,Silverado,2013,0,Chevrolet*Silverado*2013,Northbend_Sc,603639,139872
22,29,354105,1994-06-08,IN,250/500,2000,1238.62,6000000,463993,Male,Md,Exec-Managerial,Yachting,Other-Relative,0,-56200,2015-02-14,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,Sc,Springfield,8576 Andromedia St,14,1,?,2,3,?,70800,7080,14160,49560,Accura,Mdx,2012,1,Accura*Mdx*2012,Springfield_Sc,463993,354105
